RSS 5G,RSS 4G,Ad 5G,Ad 4G,Humidity
-76.9775,-54.9765,10.6344,2.15947,57
-77.0929,-54.9981,10.7497,2.18105,56
-76.9327,-54.9668,10.5896,2.14973,61
-77.2785,-55.0388,10.9353,2.22178,64
-77.8257,-55.1465,11.4825,2.32944,63
-77.5624,-55.0954,11.2192,2.27834,64
-77.4846,-55.0825,11.1414,2.26544,66
-77.5884,-55.1056,11.2452,2.28853,66
-77.7449,-55.1351,11.4017,2.31803,66
-77.5555,-55.0994,11.2123,2.28232,68
-77.7984,-55.149,11.4553,2.33193,66
-77.5308,-55.0947,11.1877,2.27766,63
-77.3134,-55.0486,10.9702,2.23153,56
-76.7348,-54.9296,10.3916,2.11259,50
-76.3818,-54.8564,10.0387,2.03932,46
-76.2169,-54.8212,9.8737,2.00413,44
-76.321,-54.8384,9.97782,2.02135,41
-76.0709,-54.7884,9.7277,1.97139,40
-75.9194,-54.7591,9.57626,1.94203,39
-75.9057,-54.7553,9.56255,1.9383,37
-75.722,-54.7187,9.3788,1.90163,36
-75.6075,-54.6961,9.26431,1.87902,34
-75.5393,-54.6807,9.19617,1.86364,33
-75.4375,-54.6603,9.09431,1.84324,32
-75.3721,-54.6466,9.02889,1.82956,32
-75.5426,-54.6782,9.19946,1.8612,30
-75.4231,-54.6527,9.07989,1.83563,30
-75.3713,-54.6431,9.02817,1.82608,29
-75.2347,-54.616,8.89153,1.79896,27
-74.8942,-54.549,8.55104,1.73199,26
-74.7896,-54.5276,8.44644,1.71051,26
-74.7282,-54.5161,8.38501,1.69911,25
-74.5703,-54.4847,8.22715,1.66764,23
-74.3406,-54.4374,7.99743,1.62034,23
-74.4231,-54.4527,8.07992,1.63563,22
-74.2825,-54.4241,7.93935,1.60701,21
-74.0952,-54.3866,7.75208,1.5696,21
-74.2496,-54.4152,7.90646,1.59812,21
-74.2554,-54.4162,7.9122,1.59918,21
-74.3818,-54.4395,8.03867,1.62242,21
-74.3243,-54.4289,7.98111,1.61186,19
-74.1061,-54.3823,7.76295,1.56527,19
-73.8957,-54.3437,7.55253,1.52666,19
-73.8792,-54.3406,7.53599,1.52361,20
-73.8297,-54.3345,7.48654,1.51751,19
-73.7089,-54.3092,7.36569,1.49212,20
-73.6851,-54.3076,7.34194,1.49056,20
-73.8911,-54.3459,7.54795,1.52891,20
-74.0031,-54.3667,7.65996,1.54964,20
-74.1551,-54.3947,7.81191,1.57763,23
-74.6007,-54.4855,8.2575,1.66842,24
-74.8643,-54.5366,8.52117,1.71954,24
-74.6954,-54.5055,8.3522,1.68847,25
-74.7098,-54.5106,8.36662,1.69352,26
-74.808,-54.531,8.46489,1.71393,39
-142.568,-68.2721,76.2247,15.4551,60
-109.733,-61.6319,43.3894,8.81488,60
-81.9627,-55.9883,15.6196,3.17131,68
-77.9916,-55.1854,11.6484,2.36837,74
-78.5685,-55.3075,12.2254,2.49042,73
-78.4763,-55.2877,12.1331,2.47065,73
-78.3879,-55.2709,12.0447,2.4539,70
-77.8475,-55.1622,11.5043,2.34511,66
-77.6624,-55.1195,11.3193,2.3025,66
-77.7119,-55.1289,11.3687,2.31182,68
-77.723,-55.1347,11.3799,2.31768,67
-77.6746,-55.1237,11.3314,2.30664,64
-77.3956,-55.0657,11.0525,2.24869,64
-77.17,-55.0231,10.8268,2.20603,64
-77.2907,-55.0459,10.9476,2.22888,66
-77.6789,-55.1226,11.3357,2.30561,70
-78.3788,-55.2625,12.0356,2.44545,70
-78.6206,-55.3078,12.2774,2.49078,69
-78.704,-55.321,12.3609,2.50394,67
-78.4357,-55.2664,12.0926,2.44935,66
-78.1758,-55.2158,11.8327,2.39878,68
-78.2616,-55.2361,11.9185,2.41907,68
-78.1518,-55.2155,11.8086,2.39847,68
-78.1518,-55.2155,11.8086,2.39847,70
-78.3443,-55.256,12.0012,2.43898,75
-79.2194,-55.4328,12.8762,2.61573,75
-79.32,-55.4517,12.9768,2.63461,80
-80.29,-55.6485,13.9468,2.8315,79
-79.9201,-55.5759,13.5769,2.7589,79
-79.9586,-55.5832,13.6154,2.76614,79
-79.7761,-55.5488,13.4329,2.73178,75
-78.9459,-55.3813,12.6028,2.56423,73
-78.494,-55.291,12.1508,2.474,72
-78.2656,-55.2456,11.9225,2.42853,70
-78.0867,-55.2075,11.7436,2.39042,69
-78.1564,-55.2185,11.8133,2.40146,68
-77.958,-55.1791,11.6148,2.36203,68
-78.1096,-55.2076,11.7664,2.39055,67
-78.0411,-55.1927,11.6979,2.37563,64
-77.7361,-55.1297,11.393,2.31267,60
-77.1278,-55.009,10.7846,2.19194,58
-77.0945,-54.9998,10.7513,2.18278,53
-76.4827,-54.8786,10.1396,2.06159,50
-76.4331,-54.866,10.09,2.04893,50
-76.316,-54.844,9.97285,2.02696,49
-76.3723,-54.8535,10.0292,2.03645,47
-76.1242,-54.8049,9.78107,1.98781,44
-76.1858,-54.8132,9.84265,1.99618,43
-76.0284,-54.7827,9.6852,1.96569,41
-76.029,-54.7806,9.68579,1.96359,41
-76.1198,-54.7975,9.77666,1.9805,40
-76.1837,-54.8082,9.84055,1.99114,38
-75.8625,-54.7461,9.51934,1.92904,36
-75.8373,-54.7388,9.49419,1.92176,34
-75.5593,-54.6844,9.21613,1.86735,34
-75.5393,-54.6807,9.19617,1.86364,36
-75.7831,-54.7287,9.43996,1.9117,35
-75.6991,-54.7118,9.35594,1.89473,58
-77.0403,-54.9897,10.6972,2.17263,52
-76.5663,-54.8932,10.2232,2.07614,49
-76.3723,-54.8535,10.0292,2.03645,48
-76.1968,-54.8195,9.85368,2.00248,47
-76.1817,-54.8156,9.83856,1.9986,52
-76.5515,-54.8904,10.2083,2.07336,59
-77.2464,-55.0297,10.9032,2.21268,62
-77.3304,-55.0502,10.9872,2.23312,64
-77.4684,-55.0794,11.1252,2.2624,65
-77.7596,-55.136,11.4164,2.31892,65
-77.7842,-55.1406,11.441,2.32354,66
-77.9102,-55.1661,11.567,2.34908,68
-78.1518,-55.2155,11.8086,2.39847,71
-78.5213,-55.2916,12.1781,2.47451,71
-78.3821,-55.2654,12.039,2.44833,67
-77.9408,-55.1739,11.5977,2.35681,65
-77.4573,-55.0791,11.1141,2.26203,63
-77.2414,-55.035,10.8982,2.21795,63
-77.2814,-55.0425,10.9382,2.2255,61
-77.1759,-55.0195,10.8327,2.20249,57
-76.6563,-54.9161,10.3131,2.09905,60
-76.9636,-54.9781,10.6205,2.16103,64
-77.4765,-55.081,11.1333,2.26392,66
-77.6295,-55.1133,11.2863,2.29629,67
-77.6165,-55.1127,11.2733,2.29566,68
-77.7817,-55.1458,11.4385,2.32876,70
-78.181,-55.2253,11.8379,2.40823,71
-78.3214,-55.2539,11.9782,2.43687,69
-78.0884,-55.2057,11.7452,2.38865,68
-78.0421,-55.1949,11.699,2.37787,67
-78.0662,-55.1974,11.723,2.38034,68
-78.2363,-55.2314,11.8931,2.41431,69
-78.3098,-55.2473,11.9667,2.43028,70
-78.5082,-55.2868,12.165,2.46973,71
-78.5126,-55.2899,12.1694,2.47288,72
-78.6428,-55.3168,12.2996,2.49972,70
-78.3357,-55.2544,11.9926,2.43736,71
-78.4604,-55.2801,12.1172,2.46306,71
-78.278,-55.2457,11.9349,2.42869,24
-74.5393,-54.4767,8.19616,1.65962,26
-74.6118,-54.4945,8.26862,1.67744,27
-74.5908,-54.4924,8.24761,1.67541,27
-74.5353,-54.4821,8.19218,1.66502,27
-74.6154,-54.4971,8.27227,1.68003,29
-74.7655,-54.5286,8.42229,1.71155,34
-75.2412,-54.625,8.89802,1.80795,35
-75.2649,-54.6307,8.92174,1.81365,37
-75.3232,-54.644,8.98008,1.82694,38
-75.5485,-54.6874,9.20536,1.87039,39
-75.6926,-54.7155,9.34941,1.89851,43
-75.8597,-54.7511,9.51656,1.93409,45
-75.9881,-54.7773,9.64491,1.96022,47
-76.2753,-54.8332,9.93216,2.01613,46
-76.1166,-54.8024,9.77349,1.98536,50
-76.2211,-54.8261,9.87793,2.00911,50
-76.1992,-54.822,9.85606,2.00499,55
-76.6256,-54.9079,10.2824,2.09081,55
-76.7161,-54.9249,10.373,2.10783,55
-76.6859,-54.9192,10.3428,2.10216,57
-76.8932,-54.9607,10.55,2.14365,59
-77.106,-55.0034,10.7629,2.18638,58
-76.9631,-54.9752,10.6199,2.15814,51
-76.3995,-54.8608,10.0563,2.04372,46
-76.0666,-54.793,9.72348,1.97598,46
-76.2312,-54.8239,9.88804,2.00681,49
-76.4234,-54.863,10.0802,2.046,47
-76.4415,-54.8642,10.0983,2.04715,47
-76.3981,-54.8561,10.0549,2.03906,47
-76.3042,-54.8386,9.961,2.02153,52
-76.3886,-54.8598,10.0454,2.04277,56
-76.6665,-54.9168,10.3233,2.09973,56
-76.5605,-54.8968,10.2173,2.07974,59
-76.8422,-54.9538,10.499,2.13673,58
-76.786,-54.9418,10.4428,2.1248,58
-76.8244,-54.9491,10.4813,2.13205,55
-76.6181,-54.9064,10.2749,2.08939,58
-76.7783,-54.9404,10.4351,2.12335,65
-77.498,-55.0868,11.1549,2.26971,67
-77.9492,-55.1754,11.606,2.35838,64
-77.7361,-55.1297,11.393,2.31267,53
-76.9391,-54.964,10.5959,2.14698,50
-76.794,-54.9333,10.4508,2.11623,50
-76.558,-54.8893,10.2148,2.07228,47
-76.1745,-54.8143,9.83137,1.99725,46
-76.1024,-54.7997,9.75919,1.98268,47
-76.1673,-54.8129,9.82418,1.9959,46
-76.1739,-54.8131,9.83072,1.99609,44
-76.2,-54.8159,9.85685,1.99883,42
-76.0819,-54.7916,9.73878,1.9746,40
-76.0235,-54.7785,9.68035,1.96141,38
-75.7325,-54.7219,9.38933,1.90481,35
-75.4914,-54.6731,9.14819,1.85606,34
-75.3403,-54.6436,8.99712,1.82651,33
-75.3321,-54.6406,8.98893,1.8236,31
-75.1023,-54.5948,8.75914,1.77774,29
-74.9232,-54.5581,8.58007,1.74108,28
-74.8116,-54.5355,8.46849,1.71851,26
-74.5996,-54.4922,8.2564,1.67516,26
-74.5385,-54.4808,8.19534,1.66376,24
-74.3246,-54.4367,7.98145,1.61968,22
-74.1782,-54.4047,7.835,1.58766,22
-74.1724,-54.4036,7.82921,1.58659,22
-74.2477,-54.4176,7.90453,1.60056,21
-74.2668,-54.4183,7.92367,1.60129,21
-74.1923,-54.4046,7.84918,1.58756,21
-74.061,-54.3803,7.71788,1.56326,20
-73.9415,-54.3553,7.5983,1.53824,21
-74.0724,-54.3824,7.72928,1.56537,19
-73.7692,-54.3203,7.42599,1.50329,15
-73.1554,-54.1926,6.81226,1.37555,14
-73.0735,-54.1731,6.73036,1.35605,15
-73.3418,-54.2266,6.99865,1.4096,16
-73.6029,-54.2786,7.25976,1.46161,17
-73.8251,-54.3233,7.48194,1.5063,17
-73.8091,-54.3204,7.46592,1.50338,17
-73.7984,-54.3185,7.45525,1.50144,17
-73.6442,-54.2903,7.30103,1.47329,18
-73.8105,-54.3246,7.46736,1.50754,21
-74.1923,-54.4046,7.84918,1.58756,23
-74.4703,-54.4614,8.12717,1.64438,25
-74.7098,-54.5106,8.36662,1.69352,25
-74.9233,-54.55,8.58011,1.73292,28
-75.0251,-54.5753,8.68191,1.75823,33
-75.5101,-54.6738,9.16694,1.85674,36
-75.7222,-54.7174,9.37906,1.90039,35
-75.5783,-54.6893,9.23516,1.87228,34
-75.3403,-54.6436,8.99712,1.82651,35
-75.458,-54.6669,9.1148,1.84982,36
-75.4461,-54.6659,9.10293,1.84886,36
-75.2921,-54.637,8.94895,1.81995,36
-75.3925,-54.6558,9.0493,1.8388,35
-75.2848,-54.6344,8.94167,1.81739,35
-75.2583,-54.6294,8.9151,1.81241,38
-75.3587,-54.6517,9.01556,1.8347,40
-75.5128,-54.6828,9.16962,1.8658,40
-75.5402,-54.688,9.19705,1.87097,42
-75.8998,-54.7576,9.55665,1.94057,42
-76.103,-54.7956,9.75985,1.97852,43
-76.2544,-54.8249,9.91122,2.00783,42
-76.3993,-54.8505,10.0561,2.0335,42
-76.2015,-54.8139,9.85835,1.99685,45
-76.1873,-54.8146,9.84409,1.99753,45
-75.9739,-54.7746,9.63073,1.95755,49
-76.2777,-54.8357,9.93454,2.0187,49
-76.1833,-54.818,9.84013,2.00096,51
-76.4363,-54.8677,10.0931,2.05063,53
-76.5647,-54.894,10.2215,2.07699,50
-76.5359,-54.8852,10.1927,2.06816,51
-76.3848,-54.858,10.0416,2.04095,48
-76.2692,-54.8331,9.92599,2.01604,43
-76.0565,-54.788,9.71338,1.97096,39
-75.9195,-54.7579,9.57635,1.94087,35
-75.4847,-54.6719,9.14151,1.85481,32
-75.3197,-54.6369,8.97658,1.81983,31
-75.2316,-54.6189,8.88839,1.80185,30
-75.191,-54.6097,8.84781,1.79265,31
-75.1927,-54.6117,8.84956,1.79462,30
-75.2681,-54.624,8.92499,1.80698,30
-75.3584,-54.6407,9.01526,1.82369,28
-75.0188,-54.5741,8.67561,1.75706,27
-74.7886,-54.5294,8.44544,1.71235,26
-74.8019,-54.5298,8.45874,1.71279,25
-74.6369,-54.4971,8.29378,1.68002,25
-74.7341,-54.5151,8.39095,1.69802,24
-74.5932,-54.4866,8.25008,1.6696,22
-74.3873,-54.4434,8.04409,1.62636,19
-73.9675,-54.3569,7.62432,1.53986,18
-73.7889,-54.3206,7.4457,1.50356,16
-73.4266,-54.2465,7.08341,1.42943,15
-73.256,-54.211,6.91282,1.39396,15
-73.3064,-54.2202,6.96327,1.40316,15
-73.3165,-54.222,6.97337,1.405,15
-73.3469,-54.2276,7.00371,1.41052,15
-73.3469,-54.2276,7.00371,1.41052,15
-73.3216,-54.223,6.97842,1.40592,13
-72.8832,-54.1335,6.54008,1.31643,13
-72.774,-54.1136,6.43087,1.29656,13
-72.6984,-54.0998,6.35524,1.28274,12
-72.4001,-54.0402,6.05697,1.22318,11
-72.3412,-54.0241,5.99803,1.20701,12
-72.5873,-54.0744,6.24418,1.25735,11
-72.3766,-54.0305,6.03343,1.21342,10
-72.112,-53.9765,5.76887,1.15942,11
-72.3766,-54.0305,6.03343,1.21342,11
-72.231,-54.004,5.88784,1.18699,11
-72.231,-54.004,5.88784,1.18699,11
-72.209,-54,5.86588,1.18298,11
-72.3191,-54.02,5.97594,1.20301,12
-72.5369,-54.0652,6.19378,1.24818,12
-72.6471,-54.0852,6.30392,1.26819,13
-72.7788,-54.1145,6.43561,1.29742,15
-73.2207,-54.2046,6.87757,1.38751,16
-73.3132,-54.2257,6.97,1.40861,19
-73.9288,-54.3498,7.58564,1.53275,23
-74.4585,-54.4592,8.11535,1.64219,24
-74.6533,-54.4977,8.31011,1.6807,24
-74.5274,-54.4744,8.18419,1.6574,25
-74.7341,-54.5151,8.39095,1.69802,26
-74.6301,-54.4979,8.28697,1.68086,24
-74.4198,-54.4545,8.07669,1.63743,23
-74.2642,-54.4232,7.92103,1.60613,25
-74.7219,-54.5128,8.37878,1.69577,27
-74.8942,-54.549,8.55104,1.73199,29
-75.1518,-54.6006,8.80861,1.7836,35
-75.6722,-54.7068,9.32906,1.88974,38
-75.8009,-54.7346,9.4577,1.91757,40
-75.7397,-54.7255,9.39652,1.90843,42
-75.8928,-54.7563,9.54966,1.93926,44
-75.9733,-54.7735,9.63019,1.95644,45
-75.9668,-54.7733,9.62363,1.95622,46
-76.1954,-54.8172,9.85221,2.00011,48
-76.2836,-54.8358,9.94047,2.01876,49
-76.2268,-54.8262,9.88368,2.00915,50
-76.4258,-54.8646,10.0826,2.04756,51
-76.4952,-54.8787,10.1521,2.06168,56
-76.6059,-54.9053,10.2627,2.08831,60
-76.8701,-54.9604,10.5269,2.14337,60
-76.8467,-54.956,10.5036,2.13895,60
-76.9324,-54.9722,10.5893,2.15514,59
-76.7726,-54.9406,10.4294,2.12359,57
-76.6487,-54.9147,10.3055,2.09761,55
-76.6859,-54.9192,10.3428,2.10216,56
-76.8337,-54.9482,10.4905,2.13116,53
-76.4455,-54.8716,10.1024,2.0546,47
-76.2105,-54.821,9.86733,2.004,45
-76.2658,-54.8292,9.92262,2.01219,44
-76.1149,-54.8,9.7717,1.98293,42
-76.1804,-54.81,9.83722,1.99292,41
-76.0429,-54.7832,9.69976,1.96619,40
-75.8571,-54.7474,9.51394,1.9304,38
-75.753,-54.7257,9.40982,1.90864,36
-75.5738,-54.6898,9.23063,1.87274,34
-75.3999,-54.6547,9.05671,1.83765,33
-75.4111,-54.6554,9.06793,1.83833,32
-75.3197,-54.6369,8.97658,1.81983,31
-75.1088,-54.596,8.76559,1.77895,30
-75.1653,-54.6049,8.82213,1.78788,28
-74.8931,-54.5507,8.54992,1.73369,27
-74.9129,-54.5525,8.56972,1.73545,25
-74.8255,-54.5319,8.48233,1.71491,24
-74.8462,-54.5333,8.50302,1.71621,23
-74.7137,-54.5062,8.37054,1.68919,21
-74.3761,-54.4384,8.03291,1.62136,19
-74.0062,-54.364,7.66306,1.54698,20
-74.0593,-54.377,7.71614,1.56001,19
-73.7582,-54.3183,7.41502,1.50126,13
-72.5433,-54.0713,6.20011,1.25423,14
-72.7281,-54.1097,6.38498,1.29266,14
-72.6126,-54.0883,6.26944,1.27124,15
-72.7575,-54.119,6.41437,1.30195,16
-72.9609,-54.1604,6.61776,1.34334,15
-72.8267,-54.1319,6.48352,1.31483,14
-72.8007,-54.1231,6.4575,1.30605,13
-72.6325,-54.0877,6.28929,1.27064,13
-72.7078,-54.1015,6.36468,1.28446,13
-72.8214,-54.1222,6.47828,1.3052,13
-72.9596,-54.1473,6.6164,1.33026,13
-72.8357,-54.1248,6.49253,1.30779,13
-72.8404,-54.1257,6.49728,1.30866,12
-72.6563,-54.0869,6.31313,1.26985,13
-72.7693,-54.1127,6.42614,1.2957,14
-72.9464,-54.1499,6.60325,1.33284,15
-73.1554,-54.1926,6.81226,1.37555,19
-74.0007,-54.363,7.65752,1.54596,25
-74.6673,-54.5027,8.32411,1.68564,26
-74.7712,-54.5241,8.42799,1.70709,26
-74.7773,-54.5253,8.43414,1.70823,25
-74.6551,-54.5004,8.31197,1.68339,26
-74.5934,-54.4911,8.25029,1.67402,27
-74.7886,-54.5294,8.44544,1.71235,23
-74.4231,-54.4527,8.07992,1.63563,22
-74.1377,-54.3972,7.79452,1.58014,23
-74.4054,-54.4494,8.06223,1.63236,24
-74.5812,-54.4844,8.23809,1.66738,25
-74.6188,-54.4937,8.27559,1.67664,26
-74.673,-54.5059,8.32982,1.68884,26
-74.6424,-54.5002,8.29921,1.68314,26
-74.4593,-54.466,8.11614,1.64894,27
-74.6093,-54.4959,8.2661,1.67887,29
-74.8537,-54.5451,8.51056,1.72808,35
-75.2583,-54.6294,8.9151,1.81241,37
-75.5999,-54.6959,9.25669,1.87884,40
-75.8502,-54.7461,9.50702,1.92911,40
-75.9402,-54.7629,9.59705,1.94591,42
-76.1452,-54.8034,9.80203,1.98637,45
-76.3875,-54.8519,10.0443,2.03485,46
-76.4109,-54.8574,10.0677,2.04033,47
-76.427,-54.8615,10.0838,2.04446,50
-76.5727,-54.8921,10.2295,2.07502,52
-76.6555,-54.9099,10.3123,2.09283,51
-76.5174,-54.8829,10.1742,2.06583,49
-76.438,-54.8658,10.0948,2.04873,46
-76.4109,-54.8574,10.0677,2.04033,44
-76.1716,-54.8106,9.82845,1.99353,43
-76.0706,-54.7906,9.72747,1.97359,43
-76.2119,-54.817,9.86874,1.99992,42
-76.0048,-54.7772,9.66162,1.9602,40
-75.9402,-54.7629,9.59705,1.94591,38
-75.8351,-54.741,9.49193,1.92394,36
-75.6412,-54.7023,9.29802,1.88531,34
-75.4729,-54.6683,9.12969,1.85126,33
-75.5035,-54.6726,9.16033,1.85551,32
-75.261,-54.6259,8.91783,1.80888,30
-75.1589,-54.6037,8.81571,1.78668,28
-74.9747,-54.5659,8.63157,1.74888,27
-74.7762,-54.5271,8.43304,1.71005,26
-74.5996,-54.4922,8.2564,1.67516,24
-74.3901,-54.4489,8.04689,1.63188,23
-74.2114,-54.4133,7.86825,1.5963,22
-74.2013,-54.409,7.85815,1.59196,20
-73.9191,-54.3511,7.57591,1.53409,19
-73.8076,-54.3274,7.46444,1.5104,18
-73.584,-54.2828,7.2408,1.46579,16
-73.1543,-54.1963,6.81112,1.37929,14
-72.6559,-54.0963,6.3127,1.27927,13
-72.5339,-54.0695,6.19075,1.2525,13
-72.5152,-54.0661,6.17203,1.24905,13
-72.5433,-54.0713,6.20011,1.25423,12
-72.4775,-54.0544,6.13438,1.23735,12
-72.4867,-54.0561,6.14351,1.23902,12
-72.5507,-54.0677,6.20752,1.25068,12
-72.4821,-54.0552,6.13894,1.23818,12
-72.5141,-54.0611,6.17091,1.24402,12
-72.5324,-54.0644,6.18921,1.24735,11
-72.4032,-54.0353,6.06002,1.21823,12
-72.6425,-54.0844,6.29932,1.26735,14
-73.1817,-54.1927,6.83851,1.3757,14
-73.2261,-54.2008,6.88291,1.38374,14
-73.1965,-54.1954,6.8533,1.37838,13
-72.9166,-54.1395,6.57343,1.32248,14
-73.1226,-54.182,6.77945,1.36498,14
-73.0588,-54.1704,6.71566,1.35337,15
-73.2056,-54.2018,6.86249,1.38475,16
-73.3956,-54.2408,7.05242,1.42375,17
-73.6389,-54.2894,7.29573,1.47232,17
-73.5701,-54.2767,7.22693,1.4597,18
-73.6808,-54.3007,7.33765,1.48368,18
-73.7348,-54.3107,7.39161,1.49362,19
-73.7308,-54.3132,7.3876,1.49618,19
-73.6596,-54.3,7.31645,1.48298,19
-73.5505,-54.2797,7.20736,1.46266,19
-73.7143,-54.3102,7.37117,1.49313,19
-73.6924,-54.3061,7.34927,1.48907,19
-73.8021,-54.3264,7.45894,1.50939,19
-73.8957,-54.3437,7.55253,1.52666,20
-74.1664,-54.3967,7.8232,1.57971,30
-75.2167,-54.6145,8.87352,1.79743,36
-75.7628,-54.725,9.41965,1.90793,38
-75.8968,-54.7525,9.55363,1.93542,39
-75.9955,-54.772,9.65231,1.95499,40
-75.968,-54.7681,9.6248,1.95107,41
-76.0848,-54.791,9.74169,1.97399,42
-76.1452,-54.8034,9.80203,1.98637,43
-76.0918,-54.7946,9.74863,1.97754,44
-76.1219,-54.8013,9.77878,1.98425,44
-76.2213,-54.8198,9.87817,2.0028,44
-76.3495,-54.8437,10.0063,2.02665,45
-76.2801,-54.8319,9.93692,2.01485,46
-76.5046,-54.8748,10.1615,2.05776,47
-76.3691,-54.8507,10.026,2.03367,48
-76.3634,-54.8507,10.0202,2.03368,49
-76.285,-54.8371,9.94181,2.02007,48
-76.2981,-54.8385,9.95496,2.02147,46
-76.1381,-54.8064,9.79494,1.98939,47
-76.3186,-54.8413,9.97543,2.02422,47
-76.4994,-54.875,10.1563,2.05795,47
-76.4777,-54.8709,10.1345,2.0539,46
-76.4109,-54.8574,10.0677,2.04033,41
-76.0499,-54.7845,9.70674,1.96749,39
-75.9609,-54.7656,9.61776,1.94857,37
-75.7832,-54.7301,9.44001,1.91303,36
-75.756,-54.7237,9.41288,1.90668,35
-75.7125,-54.7143,9.36939,1.89723,32
-75.4113,-54.6539,9.06818,1.83686,31
-75.2834,-54.6285,8.94023,1.81149,30
-75.1974,-54.6109,8.85424,1.79384,29
-75.0183,-54.5758,8.6751,1.75879,26
-74.7159,-54.5139,8.37274,1.69683,24
-74.5693,-54.4822,8.2261,1.66517,22
-74.1897,-54.4069,7.84657,1.58981,21
-73.9077,-54.3518,7.56453,1.53474,20
-73.7573,-54.3211,7.41415,1.50403,18
-73.386,-54.2461,7.04285,1.42903,17
-73.2968,-54.2263,6.95365,1.40922,19
-73.6705,-54.302,7.32739,1.48501,21
-74.0554,-54.3792,7.71219,1.5622,20
-74.0762,-54.3802,7.73301,1.56312,20
-74.172,-54.3978,7.82885,1.58074,19
-74.0561,-54.3732,7.71295,1.55612,18
-73.8974,-54.3405,7.55421,1.52344,17
-73.6336,-54.2884,7.29043,1.47134,17
-73.5754,-54.2777,7.23222,1.46067,18
-73.7402,-54.3117,7.39702,1.49461,16
-73.2362,-54.2115,6.89299,1.39442,16
-73.2208,-54.2086,6.87762,1.39158,16
-73.2464,-54.2134,6.90324,1.39631,17
-73.3439,-54.235,7.00073,1.41796,17
-73.3596,-54.2379,7.01645,1.42087,16
-73.2926,-54.2219,6.94944,1.40483,16
-73.344,-54.2313,7.00088,1.41429,16
-73.4162,-54.2446,7.07307,1.42754,17
-73.6018,-54.2826,7.25866,1.46552,17
-73.5068,-54.2651,7.1636,1.44805,18
-73.6754,-54.2997,7.33226,1.48269,18
-73.7889,-54.3206,7.4457,1.50356,18
-73.6754,-54.2997,7.33226,1.48269,19
-74.0007,-54.363,7.65752,1.54596,19
-73.9398,-54.3518,7.59669,1.53478,21
-74.2898,-54.4226,7.94663,1.60552,29
-75.2092,-54.6113,8.86599,1.79424,33
-75.7223,-54.7131,9.37914,1.89602,35
-75.7731,-54.7255,9.42996,1.90846,36
-75.9188,-54.7539,9.57568,1.93685,37
-75.9948,-54.7693,9.65166,1.95228,39
-75.8988,-54.7541,9.55566,1.93702,40
-75.8779,-54.7513,9.5347,1.93427,41
-75.9174,-54.7598,9.57425,1.94278,43
-76.0777,-54.7919,9.73452,1.97491,43
-76.0777,-54.7919,9.73452,1.97491,45
-76.1801,-54.8132,9.83696,1.9962,45
-76.0662,-54.7919,9.72304,1.97487,45
-76.1089,-54.7999,9.76572,1.98287,43
-76.1059,-54.7972,9.76274,1.98017,44
-76.0228,-54.7827,9.67966,1.96571,50
-76.4111,-54.8618,10.068,2.04481,51
-76.6134,-54.9008,10.2702,2.08379,50
-76.5285,-54.8838,10.1854,2.06678,48
-76.3634,-54.8507,10.0202,2.03368,48
-76.2402,-54.8277,9.89705,2.01061,51
-76.6504,-54.9077,10.3072,2.0907,55
-76.7615,-54.9334,10.4183,2.11634,56
-76.9327,-54.9668,10.5896,2.14973,56
-76.9251,-54.9653,10.5819,2.1483,55
-76.8902,-54.9575,10.5471,2.14046,54
-76.6617,-54.9134,10.3186,2.0964,49
-76.4745,-54.8726,10.1313,2.05556,43
-75.9932,-54.7761,9.65,1.95911,38
-75.7257,-54.7206,9.3825,1.90354,36
-75.6277,-54.6998,9.28453,1.88279,35
-75.6118,-54.6956,9.26867,1.87852,34
-75.526,-54.6782,9.18286,1.86116,33
-75.4903,-54.6701,9.14712,1.85306,32
-75.431,-54.6576,9.08784,1.84051,31
-75.3483,-54.6406,9.00515,1.82355,30
-75.2038,-54.6121,8.86066,1.79504,28
-74.9182,-54.5554,8.57502,1.73837,26
-74.7896,-54.5276,8.44644,1.71051,25
-74.4676,-54.4656,8.12447,1.64851,25
-74.534,-54.4779,8.19087,1.66089,23
-74.3229,-54.4341,7.97978,1.61706,22
-74.2535,-54.4187,7.91033,1.60163,22
-74.2245,-54.4133,7.88133,1.59626,21
-74.0952,-54.3866,7.75208,1.5696,21
-74.1123,-54.3898,7.76919,1.57277,19
-73.8571,-54.3366,7.51395,1.51955,17
-73.5173,-54.267,7.17414,1.44999,17
-73.4331,-54.2515,7.08991,1.43446,16
-73.4059,-54.2427,7.06275,1.42564,16
-73.3904,-54.2398,7.04726,1.42281,19
-73.8241,-54.3305,7.48093,1.51345,29
-84.0241,-56.3961,17.681,3.57902,39
-76.0093,-54.7746,9.66614,1.95756,33
-75.4309,-54.6591,9.08771,1.84201,25
-74.7463,-54.5173,8.40311,1.70028,20
-74.0424,-54.3739,7.69927,1.5569,17
-73.5226,-54.268,7.17942,1.45096,15
-73.1554,-54.1926,6.81226,1.37555,14
-73.0882,-54.1758,6.74508,1.35873,14
-73.0833,-54.1749,6.74017,1.35784,13
-72.8975,-54.1361,6.55437,1.31903,13
-72.869,-54.1309,6.5258,1.31384,13
-72.8737,-54.1317,6.53056,1.31471,13
-72.8595,-54.1292,6.51629,1.31211,13
-72.722,-54.1041,6.37885,1.28706,14
